scatter_name,x,y
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,30.9,22.2
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,78.6,36.8
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,70.9,21.1
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,44.1,31.5
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,62.6,34.5
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,68.3,39.5
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,59.4,23.3
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,63.5,34.6
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,56.9,35.0
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,72.9,27.5
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,77.2,24.8
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,42.0,18.8
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,68.1,28.8
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,63.4,18.7
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,44.3,19.6
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,49.1,21.9
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,68.6,29.0
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,28.2,15.3
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,71.9,28.2
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,77.1,24.6
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,41.8,15.9
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,78.3,24.8
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,79.3,36.0
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,68.6,33.8
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,61.2,25.4
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,31.8,15.5
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,79.1,28.0
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,79.4,34.3
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,60.2,19.1
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,53.0,34.2
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,47.7,22.1
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,66.3,37.3
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,39.6,13.2
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,58.4,15.7
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,65.5,26.2
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,66.2,26.4
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,48.3,14.6
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,36.8,19.4
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,64.2,26.4
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,76.8,31.9
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,74.0,20.7
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,69.6,36.1
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,51.6,29.1
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,60.3,40.6
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,65.5,33.6
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,64.8,40.3
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,44.7,22.8
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,38.7,25.2
InequalityAdjustedLifeExpectancy_HappyPlanetIndex,36.9,22.1
InequalityAdjustedLifeExpectancy_GDPPerCapita,38.3,691.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,69.7,4247.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,60.5,5584.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,68.3,14357.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,66.9,3566.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,78.6,67646.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,78.0,48324.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,56.6,859.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,66.7,6722.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,77.2,44731.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,61.7,4674.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,37.3,808.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,54.5,2452.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,47.9,2645.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,71.1,4495.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,50.8,6936.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,63.3,12157.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,68.1,7333.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,36.5,673.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,33.0,244.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,54.2,946.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,33.1,1222.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,77.8,52738.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,27.3,973.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,74.9,15253.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,68.6,6265.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,63.1,7885.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,43.3,750.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,72.6,9733.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,30.6,1281.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,73.5,13236.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,76.6,28868.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,75.5,19641.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,76.8,57636.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,41.4,1587.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,60.8,5967.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,64.1,5702.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,61.3,3226.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,62.5,3922.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,72.6,17491.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,43.8,470.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,77.6,47416.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,78.5,40850.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,45.8,10642.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,66.9,4143.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,77.6,44011.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,42.2,1642.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,77.6,22243.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,59.2,3279.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,37.2,487.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,42.9,767.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,58.5,2395.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,81.3,36708.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,70.9,12820.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,79.8,44259.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,51.1,1450.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,57.2,3701.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,66.9,7711.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,55.6,6649.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,77.5,48977.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,78.7,32819.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,80.2,34844.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,66.3,5446.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,80.6,46679.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,60.7,12120.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,41.0,1185.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,60.2,1178.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,68.7,13775.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,73.1,9729.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,32.6,1159.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,40.3,414.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,68.8,14343.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,79.0,105447.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,69.4,4710.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,40.4,270.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,69.5,10835.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,76.6,21176.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,41.5,1283.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,66.7,9114.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,66.3,9703.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,56.9,4377.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,71.8,6587.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,61.6,2931.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,34.5,565.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,48.4,1421.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,50.1,5680.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,55.3,685.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,78.2,49475.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,77.7,39505.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,63.4,1780.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,38.9,394.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,30.9,2740.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,78.6,101564.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,70.9,21534.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,44.1,1266.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,62.6,2783.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,68.3,10139.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,59.4,3858.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,63.5,6389.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,56.9,2605.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,72.9,13142.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,77.2,20577.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,42.0,3191.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,68.1,8577.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,63.4,14079.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,44.3,667.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,49.1,1019.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,68.6,5659.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,28.2,619.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,71.9,17207.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,77.1,22478.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,41.8,7592.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,78.3,24454.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,79.3,28648.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,68.6,3351.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,61.2,9422.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,31.8,3989.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,79.1,57134.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,79.4,83209.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,60.2,2080.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,53.0,962.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,47.7,828.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,66.3,5918.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,39.6,580.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,58.4,18322.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,65.5,4188.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,66.2,10646.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,48.3,6798.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,36.8,656.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,64.2,3855.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,76.8,41295.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,74.0,51457.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,69.6,15128.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,51.6,1719.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,60.3,3158.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,65.5,12772.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,64.8,1755.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,44.7,1289.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,38.7,1687.0
InequalityAdjustedLifeExpectancy_GDPPerCapita,36.9,851.0
InequalityAdjustedLifeExpectancy_Population,38.3,29726803.0
InequalityAdjustedLifeExpectancy_Population,69.7,2900489.0
InequalityAdjustedLifeExpectancy_Population,60.5,37439427.0
InequalityAdjustedLifeExpectancy_Population,68.3,42095224.0
InequalityAdjustedLifeExpectancy_Population,66.9,2978339.0
InequalityAdjustedLifeExpectancy_Population,78.6,22728254.0
InequalityAdjustedLifeExpectancy_Population,78.0,8429991.0
InequalityAdjustedLifeExpectancy_Population,56.6,155257387.0
InequalityAdjustedLifeExpectancy_Population,66.7,9464000.0
InequalityAdjustedLifeExpectancy_Population,77.2,11128246.0
InequalityAdjustedLifeExpectancy_Population,61.7,336707.0
InequalityAdjustedLifeExpectancy_Population,37.3,10049792.0
InequalityAdjustedLifeExpectancy_Population,54.5,743711.0
InequalityAdjustedLifeExpectancy_Population,47.9,10238762.0
InequalityAdjustedLifeExpectancy_Population,71.1,3828419.0
InequalityAdjustedLifeExpectancy_Population,50.8,2132822.0
InequalityAdjustedLifeExpectancy_Population,63.3,202401584.0
InequalityAdjustedLifeExpectancy_Population,68.1,7305888.0
InequalityAdjustedLifeExpectancy_Population,36.5,16590813.0
InequalityAdjustedLifeExpectancy_Population,33.0,10124572.0
InequalityAdjustedLifeExpectancy_Population,54.2,14832255.0
InequalityAdjustedLifeExpectancy_Population,33.1,21659488.0
InequalityAdjustedLifeExpectancy_Population,77.8,34751476.0
InequalityAdjustedLifeExpectancy_Population,27.3,12715465.0
InequalityAdjustedLifeExpectancy_Population,74.9,17388437.0
InequalityAdjustedLifeExpectancy_Population,68.6,1350695000.0
InequalityAdjustedLifeExpectancy_Population,63.1,46881018.0
InequalityAdjustedLifeExpectancy_Population,43.3,733661.0
InequalityAdjustedLifeExpectancy_Population,72.6,4654148.0
InequalityAdjustedLifeExpectancy_Population,30.6,21102641.0
InequalityAdjustedLifeExpectancy_Population,73.5,4267558.0
InequalityAdjustedLifeExpectancy_Population,76.6,1129303.0
InequalityAdjustedLifeExpectancy_Population,75.5,10510785.0
InequalityAdjustedLifeExpectancy_Population,76.8,5591572.0
InequalityAdjustedLifeExpectancy_Population,41.4,853069.0
InequalityAdjustedLifeExpectancy_Population,60.8,10155036.0
InequalityAdjustedLifeExpectancy_Population,64.1,15419493.0
InequalityAdjustedLifeExpectancy_Population,61.3,85660902.0
InequalityAdjustedLifeExpectancy_Population,62.5,6072233.0
InequalityAdjustedLifeExpectancy_Population,72.6,1322696.0
InequalityAdjustedLifeExpectancy_Population,43.8,92191211.0
InequalityAdjustedLifeExpectancy_Population,77.6,5413971.0
InequalityAdjustedLifeExpectancy_Population,78.5,65639975.0
InequalityAdjustedLifeExpectancy_Population,45.8,1613489.0
InequalityAdjustedLifeExpectancy_Population,66.9,3825000.0
InequalityAdjustedLifeExpectancy_Population,77.6,80425823.0
InequalityAdjustedLifeExpectancy_Population,42.2,25544565.0
InequalityAdjustedLifeExpectancy_Population,77.6,11045011.0
InequalityAdjustedLifeExpectancy_Population,59.2,15368759.0
InequalityAdjustedLifeExpectancy_Population,37.2,11628767.0
InequalityAdjustedLifeExpectancy_Population,42.9,10288828.0
InequalityAdjustedLifeExpectancy_Population,58.5,7736131.0
InequalityAdjustedLifeExpectancy_Population,81.3,7154600.0
InequalityAdjustedLifeExpectancy_Population,70.9,9920362.0
InequalityAdjustedLifeExpectancy_Population,79.8,320716.0
InequalityAdjustedLifeExpectancy_Population,51.1,1263589639.0
InequalityAdjustedLifeExpectancy_Population,57.2,248037853.0
InequalityAdjustedLifeExpectancy_Population,66.9,76156975.0
InequalityAdjustedLifeExpectancy_Population,55.6,32780975.0
InequalityAdjustedLifeExpectancy_Population,77.5,4586897.0
InequalityAdjustedLifeExpectancy_Population,78.7,7910500.0
InequalityAdjustedLifeExpectancy_Population,80.2,59539717.0
InequalityAdjustedLifeExpectancy_Population,66.3,2707805.0
InequalityAdjustedLifeExpectancy_Population,80.6,127561489.0
InequalityAdjustedLifeExpectancy_Population,60.7,16791425.0
InequalityAdjustedLifeExpectancy_Population,41.0,42542978.0
InequalityAdjustedLifeExpectancy_Population,60.2,5607200.0
InequalityAdjustedLifeExpectancy_Population,68.7,2034319.0
InequalityAdjustedLifeExpectancy_Population,73.1,4440728.0
InequalityAdjustedLifeExpectancy_Population,32.6,2057331.0
InequalityAdjustedLifeExpectancy_Population,40.3,4190155.0
InequalityAdjustedLifeExpectancy_Population,68.8,2987773.0
InequalityAdjustedLifeExpectancy_Population,79.0,530946.0
InequalityAdjustedLifeExpectancy_Population,69.4,2069270.0
InequalityAdjustedLifeExpectancy_Population,40.4,15700436.0
InequalityAdjustedLifeExpectancy_Population,69.5,29021940.0
InequalityAdjustedLifeExpectancy_Population,76.6,419455.0
InequalityAdjustedLifeExpectancy_Population,41.5,3777067.0
InequalityAdjustedLifeExpectancy_Population,66.7,1255882.0
InequalityAdjustedLifeExpectancy_Population,66.3,122070963.0
InequalityAdjustedLifeExpectancy_Population,56.9,2808339.0
InequalityAdjustedLifeExpectancy_Population,71.8,620601.0
InequalityAdjustedLifeExpectancy_Population,61.6,32984190.0
InequalityAdjustedLifeExpectancy_Population,34.5,25732928.0
InequalityAdjustedLifeExpectancy_Population,48.4,52543841.0
InequalityAdjustedLifeExpectancy_Population,50.1,2291645.0
InequalityAdjustedLifeExpectancy_Population,55.3,27500515.0
InequalityAdjustedLifeExpectancy_Population,78.2,16754962.0
InequalityAdjustedLifeExpectancy_Population,77.7,4408100.0
InequalityAdjustedLifeExpectancy_Population,63.4,5877034.0
InequalityAdjustedLifeExpectancy_Population,38.9,17635782.0
InequalityAdjustedLifeExpectancy_Population,30.9,168240403.0
InequalityAdjustedLifeExpectancy_Population,78.6,5018573.0
InequalityAdjustedLifeExpectancy_Population,70.9,3545192.0
InequalityAdjustedLifeExpectancy_Population,44.1,177392252.0
InequalityAdjustedLifeExpectancy_Population,62.6,4046901.0
InequalityAdjustedLifeExpectancy_Population,68.3,3743761.0
InequalityAdjustedLifeExpectancy_Population,59.4,6379162.0
InequalityAdjustedLifeExpectancy_Population,63.5,30158768.0
InequalityAdjustedLifeExpectancy_Population,56.9,96017322.0
InequalityAdjustedLifeExpectancy_Population,72.9,38063164.0
InequalityAdjustedLifeExpectancy_Population,77.2,10514844.0
InequalityAdjustedLifeExpectancy_Population,42.0,4286188.0
InequalityAdjustedLifeExpectancy_Population,68.1,20058035.0
InequalityAdjustedLifeExpectancy_Population,63.4,143201676.0
InequalityAdjustedLifeExpectancy_Population,44.3,10817350.0
InequalityAdjustedLifeExpectancy_Population,49.1,13780108.0
InequalityAdjustedLifeExpectancy_Population,68.6,7199077.0
InequalityAdjustedLifeExpectancy_Population,28.2,6043157.0
InequalityAdjustedLifeExpectancy_Population,71.9,5407579.0
InequalityAdjustedLifeExpectancy_Population,77.1,2057159.0
InequalityAdjustedLifeExpectancy_Population,41.8,52341695.0
InequalityAdjustedLifeExpectancy_Population,78.3,50004441.0
InequalityAdjustedLifeExpectancy_Population,79.3,46773055.0
InequalityAdjustedLifeExpectancy_Population,68.6,20424000.0
InequalityAdjustedLifeExpectancy_Population,61.2,528535.0
InequalityAdjustedLifeExpectancy_Population,31.8,1231694.0
InequalityAdjustedLifeExpectancy_Population,79.1,9519374.0
InequalityAdjustedLifeExpectancy_Population,79.4,7996861.0
InequalityAdjustedLifeExpectancy_Population,60.2,21427155.0
InequalityAdjustedLifeExpectancy_Population,53.0,7930929.0
InequalityAdjustedLifeExpectancy_Population,47.7,48645709.0
InequalityAdjustedLifeExpectancy_Population,66.3,67164130.0
InequalityAdjustedLifeExpectancy_Population,39.6,6745581.0
InequalityAdjustedLifeExpectancy_Population,58.4,1341579.0
InequalityAdjustedLifeExpectancy_Population,65.5,10777500.0
InequalityAdjustedLifeExpectancy_Population,66.2,74099255.0
InequalityAdjustedLifeExpectancy_Population,48.3,5172941.0
InequalityAdjustedLifeExpectancy_Population,36.8,35400620.0
InequalityAdjustedLifeExpectancy_Population,64.2,45593300.0
InequalityAdjustedLifeExpectancy_Population,76.8,63700300.0
InequalityAdjustedLifeExpectancy_Population,74.0,314112078.0
InequalityAdjustedLifeExpectancy_Population,69.6,3396753.0
InequalityAdjustedLifeExpectancy_Population,51.6,29774500.0
InequalityAdjustedLifeExpectancy_Population,60.3,247498.0
InequalityAdjustedLifeExpectancy_Population,65.5,29854238.0
InequalityAdjustedLifeExpectancy_Population,64.8,88809200.0
InequalityAdjustedLifeExpectancy_Population,44.7,24882792.0
InequalityAdjustedLifeExpectancy_Population,38.7,14786581.0
InequalityAdjustedLifeExpectancy_Population,36.9,14565482.0
InequalityAdjustedWellbeing_HappyPlanetIndex,3.4,20.2
InequalityAdjustedWellbeing_HappyPlanetIndex,5.1,36.8
InequalityAdjustedWellbeing_HappyPlanetIndex,5.2,33.3
InequalityAdjustedWellbeing_HappyPlanetIndex,6.0,35.2
InequalityAdjustedWellbeing_HappyPlanetIndex,3.7,25.7
InequalityAdjustedWellbeing_HappyPlanetIndex,6.9,21.2
InequalityAdjustedWellbeing_HappyPlanetIndex,7.1,30.5
InequalityAdjustedWellbeing_HappyPlanetIndex,4.3,38.4
InequalityAdjustedWellbeing_HappyPlanetIndex,5.3,21.7
InequalityAdjustedWellbeing_HappyPlanetIndex,6.6,23.7
InequalityAdjustedWellbeing_HappyPlanetIndex,5.7,33.8
InequalityAdjustedWellbeing_HappyPlanetIndex,2.8,13.4
InequalityAdjustedWellbeing_HappyPlanetIndex,5.2,28.6
InequalityAdjustedWellbeing_HappyPlanetIndex,5.5,23.3
InequalityAdjustedWellbeing_HappyPlanetIndex,4.2,25.3
InequalityAdjustedWellbeing_HappyPlanetIndex,4.3,16.6
InequalityAdjustedWellbeing_HappyPlanetIndex,6.3,34.3
InequalityAdjustedWellbeing_HappyPlanetIndex,3.7,20.4
InequalityAdjustedWellbeing_HappyPlanetIndex,3.6,17.9
InequalityAdjustedWellbeing_HappyPlanetIndex,3.0,15.6
InequalityAdjustedWellbeing_HappyPlanetIndex,3.5,25.6
InequalityAdjustedWellbeing_HappyPlanetIndex,3.7,16.7
InequalityAdjustedWellbeing_HappyPlanetIndex,7.1,23.9
InequalityAdjustedWellbeing_HappyPlanetIndex,3.7,12.8
InequalityAdjustedWellbeing_HappyPlanetIndex,6.1,31.7
InequalityAdjustedWellbeing_HappyPlanetIndex,4.6,25.7
InequalityAdjustedWellbeing_HappyPlanetIndex,5.7,40.7
InequalityAdjustedWellbeing_HappyPlanetIndex,3.7,23.1
InequalityAdjustedWellbeing_HappyPlanetIndex,6.8,44.7
InequalityAdjustedWellbeing_HappyPlanetIndex,3.5,14.4
InequalityAdjustedWellbeing_HappyPlanetIndex,5.5,30.2
InequalityAdjustedWellbeing_HappyPlanetIndex,5.7,30.7
InequalityAdjustedWellbeing_HappyPlanetIndex,5.9,27.3
InequalityAdjustedWellbeing_HappyPlanetIndex,7.2,32.7
InequalityAdjustedWellbeing_HappyPlanetIndex,3.8,16.4
InequalityAdjustedWellbeing_HappyPlanetIndex,4.1,30.3
InequalityAdjustedWellbeing_HappyPlanetIndex,5.5,37.0
InequalityAdjustedWellbeing_HappyPlanetIndex,3.7,23.8
InequalityAdjustedWellbeing_HappyPlanetIndex,5.3,35.6
InequalityAdjustedWellbeing_HappyPlanetIndex,5.0,17.9
InequalityAdjustedWellbeing_HappyPlanetIndex,4.2,26.7
InequalityAdjustedWellbeing_HappyPlanetIndex,7.2,31.3
InequalityAdjustedWellbeing_HappyPlanetIndex,6.3,30.4
InequalityAdjustedWellbeing_HappyPlanetIndex,3.5,17.5
InequalityAdjustedWellbeing_HappyPlanetIndex,3.8,31.1
InequalityAdjustedWellbeing_HappyPlanetIndex,6.4,29.8
InequalityAdjustedWellbeing_HappyPlanetIndex,4.6,21.4
InequalityAdjustedWellbeing_HappyPlanetIndex,4.5,23.6
InequalityAdjustedWellbeing_HappyPlanetIndex,5.2,34.2
InequalityAdjustedWellbeing_HappyPlanetIndex,3.3,15.9
InequalityAdjustedWellbeing_HappyPlanetIndex,4.0,28.6
InequalityAdjustedWellbeing_HappyPlanetIndex,3.9,27.2
InequalityAdjustedWellbeing_HappyPlanetIndex,5.1,16.8
InequalityAdjustedWellbeing_HappyPlanetIndex,4.2,26.4
InequalityAdjustedWellbeing_HappyPlanetIndex,7.4,31.1
InequalityAdjustedWellbeing_HappyPlanetIndex,4.2,29.2
InequalityAdjustedWellbeing_HappyPlanetIndex,5.1,35.7
InequalityAdjustedWellbeing_HappyPlanetIndex,4.0,24.0
InequalityAdjustedWellbeing_HappyPlanetIndex,4.3,26.5
InequalityAdjustedWellbeing_HappyPlanetIndex,6.7,30.0
InequalityAdjustedWellbeing_HappyPlanetIndex,6.8,28.8
InequalityAdjustedWellbeing_HappyPlanetIndex,5.3,28.1
InequalityAdjustedWellbeing_HappyPlanetIndex,5.0,36.9
InequalityAdjustedWellbeing_HappyPlanetIndex,5.6,28.3
InequalityAdjustedWellbeing_HappyPlanetIndex,5.4,19.1
InequalityAdjustedWellbeing_HappyPlanetIndex,4.1,24.2
InequalityAdjustedWellbeing_HappyPlanetIndex,4.9,33.1
InequalityAdjustedWellbeing_HappyPlanetIndex,4.7,17.1
InequalityAdjustedWellbeing_HappyPlanetIndex,4.0,21.9
InequalityAdjustedWellbeing_HappyPlanetIndex,4.3,16.7
InequalityAdjustedWellbeing_HappyPlanetIndex,4.1,22.2
InequalityAdjustedWellbeing_HappyPlanetIndex,5.4,21.0
InequalityAdjustedWellbeing_HappyPlanetIndex,6.7,13.2
InequalityAdjustedWellbeing_HappyPlanetIndex,4.1,23.4
InequalityAdjustedWellbeing_HappyPlanetIndex,3.5,22.1
InequalityAdjustedWellbeing_HappyPlanetIndex,5.7,30.3
InequalityAdjustedWellbeing_HappyPlanetIndex,5.5,29.0
InequalityAdjustedWellbeing_HappyPlanetIndex,4.5,18.0
InequalityAdjustedWellbeing_HappyPlanetIndex,5.1,27.4
InequalityAdjustedWellbeing_HappyPlanetIndex,6.8,40.7
InequalityAdjustedWellbeing_HappyPlanetIndex,4.6,14.3
InequalityAdjustedWellbeing_HappyPlanetIndex,4.6,25.1
InequalityAdjustedWellbeing_HappyPlanetIndex,4.5,32.7
