TimeSeriesNo,X-index,Y-value,Class
524,48,24.982,6
524,49,17.69,6
524,50,27.036,6
524,51,22.271,6
524,52,27.754,6
524,53,17.168,6
524,54,26.871,6
524,55,23.193,6
524,56,25.991,6
524,57,24.648,6
524,58,18.372,6
524,59,17.514,6
524,60,20.384,6
525,1,25.632,6
525,2,35.982,6
525,3,25.337,6
525,4,33.038,6
525,5,25.83,6
525,6,31.824,6
525,7,30.758,6
525,8,31.004,6
525,9,34.118,6
525,10,34.274,6
525,11,32.401,6
525,12,27.136,6
525,13,30.614,6
525,14,29.583,6
525,15,32.974,6
525,16,26.649,6
525,17,25.867,6
525,18,33.894,6
525,19,27.203,6
525,20,30.209,6
525,21,33.255,6
525,22,27.119,6
525,23,33.243,6
525,24,31.464,6
525,25,29.765,6
525,26,30.016,6
525,27,31.413,6
525,28,27.866,6
525,29,33.347,6
525,30,7.2177,6
525,31,8.9392,6
525,32,7.2775,6
525,33,17.238,6
525,34,16.233,6
525,35,11.79,6
525,36,8.5235,6
525,37,10.551,6
525,38,13.957,6
525,39,10.734,6
525,40,7.3532,6
525,41,14.78,6
525,42,11.92,6
525,43,18.657,6
525,44,9.1849,6
525,45,7.8023,6
525,46,15.893,6
525,47,13.56,6
525,48,15.886,6
525,49,13.961,6
525,50,13.412,6
525,51,13.561,6
525,52,12.851,6
525,53,11.982,6
525,54,16.903,6
525,55,9.2172,6
525,56,11.088,6
525,57,14.764,6
525,58,12.339,6
525,59,10.749,6
525,60,9.345,6
526,1,33.302,6
526,2,28.781,6
526,3,27.331,6
526,4,26.509,6
526,5,32.666,6
526,6,32.591,6
526,7,27.609,6
526,8,34.575,6
526,9,30.21,6
526,10,33.98,6
526,11,32.095,6
526,12,35.039,6
526,13,35.863,6
526,14,29.933,6
526,15,35.692,6
526,16,31.471,6
526,17,31.97,6
526,18,28.092,6
526,19,25.12,6
526,20,28.773,6
526,21,30.426,6
526,22,27.249,6
526,23,26.897,6
526,24,29.111,6
526,25,26.25,6
526,26,31.802,6
526,27,29.383,6
526,28,32.65,6
526,29,32.959,6
526,30,25.343,6
526,31,27.43,6
526,32,31.458,6
526,33,30.167,6
526,34,27.082,6
526,35,35.088,6
526,36,27.032,6
526,37,32.854,6
526,38,35.968,6
526,39,9.4212,6
526,40,18.987,6
526,41,11.755,6
526,42,17.602,6
526,43,16.269,6
526,44,11.5,6
526,45,10.772,6
526,46,7.6163,6
526,47,9.9445,6
526,48,15.632,6
526,49,16.882,6
526,50,11.818,6
526,51,8.4484,6
526,52,15.392,6
526,53,18.182,6
526,54,10.908,6
526,55,12.107,6
526,56,8.0404,6
526,57,10.106,6
526,58,14.801,6
526,59,8.5311,6
526,60,8.7837,6
527,1,35.675,6
527,2,32.252,6
527,3,33.359,6
527,4,31.057,6
527,5,24.062,6
527,6,29.028,6
527,7,24.791,6
527,8,27.46,6
527,9,25.859,6
527,10,28.45,6
527,11,30.435,6
527,12,27.962,6
527,13,28.948,6
527,14,27.236,6
527,15,28.649,6
527,16,29.507,6
527,17,35.871,6
527,18,31.607,6
527,19,25.408,6
527,20,30.508,6
527,21,32.454,6
527,22,26.58,6
527,23,27.593,6
527,24,34.277,6
527,25,27.145,6
527,26,33.938,6
527,27,27.016,6
527,28,12.593,6
527,29,10.91,6
527,30,4.9299,6
527,31,4.4632,6
527,32,5.0015,6
527,33,11.772,6
527,34,15.086,6
527,35,10.525,6
527,36,13.934,6
527,37,10.9,6
527,38,15.151,6
527,39,8.8849,6
527,40,14.374,6
527,41,13.364,6
527,42,13.354,6
527,43,6.827,6
527,44,14.907,6
527,45,4.364,6
527,46,15.2,6
527,47,14.254,6
527,48,8.8389,6
527,49,13.155,6
527,50,7.6954,6
527,51,8.3002,6
527,52,15.678,6
527,53,14.164,6
527,54,10.802,6
527,55,9.0843,6
527,56,5.7914,6
527,57,10.142,6
527,58,16.018,6
527,59,12.784,6
527,60,12.437,6
528,1,35.222,6
528,2,27.071,6
528,3,28.09,6
528,4,26.044,6
528,5,26.444,6
528,6,32.537,6
528,7,28.161,6
528,8,30.591,6
528,9,28.528,6
528,10,33.463,6
528,11,33.296,6
528,12,35.472,6
528,13,25.535,6
528,14,30.646,6
528,15,31.752,6
528,16,25.742,6
528,17,26.293,6
528,18,27.384,6
528,19,26.566,6
528,20,31.709,6
528,21,32.209,6
528,22,25.271,6
528,23,25.611,6
528,24,33.918,6
528,25,34.992,6
528,26,26.497,6
528,27,24.153,6
528,28,35.043,6
528,29,31.146,6
528,30,34.019,6
528,31,29.92,6
528,32,14.438,6
528,33,20.182,6
528,34,21.075,6
528,35,16.446,6
528,36,17.282,6
528,37,20.381,6
528,38,16.673,6
528,39,21.998,6
528,40,20.595,6
528,41,19.65,6
528,42,12.512,6
528,43,13.807,6
528,44,21.86,6
528,45,16.896,6
528,46,19.744,6
528,47,12.987,6
528,48,16.613,6
528,49,11.319,6
528,50,17.161,6
528,51,15.63,6
528,52,20.646,6
528,53,21.546,6
528,54,21.621,6
528,55,11.632,6
528,56,21.06,6
528,57,17.368,6
528,58,11.583,6
528,59,11.053,6
528,60,12.994,6
529,1,33.587,6
529,2,33.948,6
529,3,34.154,6
529,4,34.503,6
529,5,34.094,6
529,6,28.795,6
529,7,35.986,6
529,8,35.126,6
529,9,33.919,6
529,10,24.264,6
529,11,28.578,6
529,12,24.3,6
529,13,32.552,6
529,14,35.545,6
529,15,27.66,6
529,16,29.646,6
529,17,29.531,6
529,18,27.384,6
529,19,26.281,6
529,20,31.11,6
529,21,33.278,6
529,22,27.474,6
529,23,29.174,6
529,24,33.839,6
529,25,24.452,6
529,26,27.309,6
529,27,26.794,6
529,28,33.264,6
529,29,26.123,6
529,30,31.885,6
529,31,28.23,6
529,32,32.184,6
529,33,29.945,6
529,34,35.994,6
529,35,25.512,6
529,36,35.035,6
529,37,13.686,6
529,38,22.597,6
529,39,19.373,6
529,40,21.542,6
529,41,10.911,6
529,42,20.769,6
529,43,22.156,6
529,44,12.486,6
529,45,18.512,6
529,46,13.44,6
529,47,19.078,6
529,48,20.791,6
529,49,20.191,6
529,50,13.629,6
529,51,12.548,6
529,52,17.122,6
529,53,19.867,6
529,54,15.146,6
529,55,22.453,6
529,56,16.067,6
529,57,21.774,6
529,58,11.718,6
529,59,18.268,6
529,60,22.602,6
530,1,34.554,6
530,2,34.748,6
530,3,29.278,6
530,4,30.641,6
530,5,34.484,6
530,6,32.571,6
530,7,35.57,6
530,8,34.702,6
530,9,31.27,6
530,10,34.709,6
530,11,29.608,6
530,12,33.197,6
530,13,27.69,6
530,14,27.821,6
530,15,24.307,6
530,16,26.625,6
530,17,30.911,6
530,18,30.627,6
530,19,29.359,6
530,20,35.005,6
530,21,32.114,6
530,22,21.345,6
530,23,18.524,6
530,24,23.817,6
530,25,26.39,6
530,26,26.72,6
530,27,21.953,6
530,28,16.556,6
530,29,22.485,6
530,30,20.95,6
530,31,26.407,6
530,32,21.106,6
530,33,17.072,6
530,34,19.084,6
530,35,18.373,6
530,36,25.205,6
530,37,18.833,6
530,38,25.237,6
530,39,21.381,6
530,40,25.135,6
530,41,24.826,6
530,42,24.336,6
530,43,25.985,6
530,44,26.699,6
530,45,19.061,6
530,46,17.991,6
530,47,16.038,6
530,48,22.059,6
530,49,19.415,6
530,50,23.621,6
530,51,20.927,6
530,52,21.033,6
530,53,21.352,6
530,54,22.195,6
530,55,21.193,6
530,56,16.887,6
530,57,17.817,6
530,58,26.402,6
530,59,22.243,6
530,60,25.389,6
531,1,24.126,6
531,2,25.821,6
531,3,34.262,6
531,4,27.066,6
531,5,28.752,6
531,6,34.131,6
531,7,32.194,6
531,8,33.332,6
531,9,32.444,6
531,10,31.942,6
531,11,35.725,6
531,12,33.191,6
531,13,33.584,6
531,14,26.391,6
531,15,34.63,6
531,16,29.76,6
531,17,27.294,6
531,18,24.718,6
531,19,35.405,6
531,20,33.236,6
531,21,32.294,6
531,22,33.399,6
531,23,29.245,6
531,24,32.133,6
531,25,34.305,6
531,26,30.906,6
531,27,27.161,6
531,28,27.807,6
531,29,28.373,6
531,30,28.748,6
531,31,34.77,6
531,32,33.376,6
531,33,35.642,6
531,34,28.667,6
531,35,25.794,6
531,36,28.387,6
531,37,24.268,6
531,38,26.763,6
531,39,19.133,6
531,40,26.745,6
531,41,22.841,6
531,42,20.521,6
531,43,19.485,6
531,44,22.373,6
531,45,20.825,6
531,46,26.864,6
531,47,26.578,6
531,48,22.206,6
531,49,20.527,6
531,50,23.035,6
531,51,25.471,6
531,52,23.296,6
531,53,23.7,6
531,54,19.033,6
531,55,18.597,6
531,56,23.301,6
531,57,16.454,6
531,58,16.982,6
531,59,15.953,6
531,60,21.362,6
532,1,24.403,6
532,2,30.781,6
532,3,32.646,6
532,4,32.579,6
532,5,33.232,6
532,6,32.967,6
532,7,25.545,6
532,8,27.707,6
532,9,29.279,6
532,10,30.793,6
532,11,30.664,6
532,12,26.743,6
532,13,30.669,6
532,14,26.459,6
532,15,34.118,6
532,16,26.995,6
532,17,28.083,6
532,18,33.902,6
532,19,30.16,6
532,20,27.778,6
532,21,35.244,6
532,22,31.104,6
532,23,33.376,6
532,24,25.412,6
532,25,33.209,6
532,26,26.469,6
532,27,25.471,6
532,28,35.989,6
532,29,35.939,6
532,30,26.038,6
532,31,22.938,6
532,32,23.837,6
532,33,21.253,6
532,34,23.162,6
532,35,21.395,6
532,36,25.425,6
532,37,27.416,6
532,38,26.627,6
532,39,21.589,6
532,40,16.416,6
532,41,21.741,6
532,42,26.897,6
532,43,18.52,6
532,44,21.523,6
532,45,27.305,6
532,46,18.081,6
532,47,26.341,6
532,48,26.89,6
532,49,17.898,6
532,50,23.424,6
532,51,27.169,6
532,52,20.864,6
532,53,25.854,6
532,54,19.985,6
532,55,18.057,6
532,56,17.013,6
532,57,26.358,6
532,58,16.477,6
532,59,19.64,6
532,60,23.685,6
533,1,32.381,6
533,2,34.765,6
533,3,25.572,6
533,4,25.944,6
533,5,31.968,6
533,6,29.421,6
533,7,30.079,6
533,8,32.547,6
533,9,31.244,6
533,10,24.743,6
533,11,33.756,6
533,12,24.977,6
533,13,30.159,6
533,14,31.35,6
533,15,27.501,6
533,16,28.45,6
533,17,25.499,6
533,18,28.076,6
533,19,28.847,6
533,20,25.98,6
533,21,27.571,6
533,22,27.744,6
533,23,30.545,6
533,24,35.911,6
533,25,33.664,6
533,26,31.934,6
533,27,29.457,6
533,28,32.764,6
533,29,26.355,6
533,30,31.564,6
533,31,26.327,6
533,32,17.668,6
533,33,24.654,6
533,34,25.624,6
533,35,15.415,6
533,36,18.811,6
533,37,15.083,6
533,38,22.02,6
533,39,22.707,6
533,40,20.119,6
533,41,24.079,6
533,42,21.725,6
533,43,23.918,6
533,44,14.964,6
533,45,21.659,6
533,46,17.601,6
533,47,24.867,6
533,48,14.643,6
533,49,14.038,6
533,50,21.122,6
533,51,15.102,6
533,52,20.691,6
533,53,19.877,6
533,54,20.798,6
533,55,21.964,6
533,56,14.618,6
533,57,18.369,6
533,58,25.114,6
533,59,19.336,6
533,60,22.581,6
534,1,24.814,6
534,2,27.714,6
534,3,29.179,6
534,4,27.189,6
534,5,29.535,6
534,6,28.614,6
534,7,33.302,6
534,8,30.849,6
534,9,29.433,6
534,10,35.982,6
534,11,27.353,6
534,12,32.593,6
534,13,35.588,6
534,14,33.958,6
534,15,24.842,6
534,16,27.925,6
534,17,31.601,6
534,18,35.05,6
534,19,32.099,6
534,20,28.718,6
534,21,27.639,6
534,22,33.844,6
534,23,32.241,6
534,24,34.605,6
534,25,27.442,6
534,26,29.255,6
534,27,28.199,6
534,28,31.746,6
534,29,33.525,6
534,30,28.479,6
534,31,32.374,6
534,32,31.382,6
534,33,29.277,6
534,34,20.805,6
534,35,13.648,6
534,36,19.032,6
534,37,11.863,6
534,38,9.9424,6
534,39,9.2403,6
534,40,14.279,6
534,41,9.6553,6
534,42,12.398,6
534,43,18.631,6
534,44,19.338,6
534,45,17.302,6
534,46,10.693,6
534,47,15.812,6
534,48,16.653,6
534,49,19.224,6
534,50,9.6193,6
534,51,9.959,6
534,52,10.318,6
534,53,10.577,6
534,54,19.465,6
534,55,13.037,6
534,56,10.432,6
534,57,9.5716,6
534,58,14.53,6
534,59,9.3178,6
534,60,11.754,6
535,1,34.138,6
535,2,30.362,6
535,3,29.484,6
535,4,26.095,6
535,5,31.836,6
535,6,29.203,6
535,7,31.52,6
535,8,29.039,6
535,9,29.81,6
535,10,33.313,6
535,11,29.908,6
535,12,35.398,6
535,13,25.458,6
535,14,28.532,6
535,15,30.756,6
535,16,33.692,6
535,17,26.676,6
535,18,28.712,6
535,19,30.302,6
535,20,24.098,6
535,21,24.141,6
535,22,34.02,6
535,23,33.225,6
535,24,31.197,6
535,25,26.803,6
535,26,28.267,6
535,27,26.052,6
535,28,34.851,6
535,29,30.071,6
535,30,33.706,6
535,31,30.865,6
535,32,33.191,6
535,33,32.929,6
535,34,31.141,6
535,35,33.627,6
535,36,24.502,6
535,37,33.624,6
535,38,28.49,6
535,39,32.677,6
535,40,11.992,6
535,41,22.217,6
535,42,11.807,6
535,43,12.062,6
535,44,20.779,6
535,45,17.956,6
535,46,11.717,6
535,47,11.028,6
535,48,15.226,6
535,49,14.063,6
535,50,20.015,6
535,51,10.864,6
535,52,18.068,6
535,53,21.548,6
535,54,12.731,6
535,55,14.211,6
535,56,18.633,6
535,57,14.469,6
535,58,18.925,6
535,59,13.984,6
535,60,20.491,6
536,1,24.863,6
536,2,33.336,6
536,3,28.362,6
536,4,25.846,6
536,5,32.228,6
536,6,26.589,6
536,7,27.12,6
536,8,32.369,6
536,9,32.773,6
536,10,35.514,6
536,11,32.702,6
536,12,27.249,6
536,13,24.099,6
536,14,28.94,6
536,15,31.13,6
536,16,31.948,6
536,17,33.292,6
536,18,30.22,6
536,19,29.573,6
536,20,27.908,6
536,21,28.986,6
536,22,12.949,6
536,23,11.367,6
536,24,16.403,6
536,25,9.6592,6
536,26,19.223,6
536,27,21.372,6
536,28,16.12,6
536,29,17.88,6
536,30,19.664,6
536,31,19.69,6
536,32,13.995,6
536,33,10.348,6
536,34,9.7319,6
536,35,20.84,6
536,36,17.925,6
536,37,19.599,6
536,38,17.964,6
536,39,12.022,6
536,40,10.302,6
536,41,19.776,6
536,42,15.023,6
536,43,10.89,6
536,44,10.873,6
536,45,16.325,6
536,46,13.138,6
536,47,9.3885,6
536,48,12.049,6
536,49,12.928,6
536,50,16.372,6
536,51,16.157,6
536,52,15.681,6
536,53,11.002,6
536,54,17.642,6
536,55,18.844,6
536,56,21.244,6
536,57,10.523,6
536,58,15.78,6
536,59,18.655,6
536,60,13.967,6
537,1,33.297,6
537,2,34.064,6
537,3,32.59,6
537,4,29.214,6
537,5,24.537,6
537,6,35.126,6
537,7,30.906,6
537,8,35.611,6
537,9,31.884,6
537,10,34.268,6
537,11,28.523,6
537,12,26.254,6
537,13,35.138,6
537,14,33.173,6
537,15,34.687,6
537,16,32.799,6
537,17,31.888,6
537,18,32.149,6
537,19,27.143,6
537,20,35.599,6
537,21,33.463,6
537,22,25.721,6
537,23,27.019,6
537,24,35.366,6
537,25,31.956,6
537,26,24.857,6
537,27,33.664,6
537,28,27.55,6
537,29,30.441,6
537,30,33.994,6
537,31,34.9,6
537,32,27.236,6
537,33,29.974,6
537,34,25.365,6
537,35,25.384,6
537,36,33.603,6
537,37,29.398,6
537,38,22.057,6
537,39,22.684,6
537,40,24.352,6
537,41,18.54,6
537,42,14.892,6
537,43,21.235,6
537,44,21.033,6
537,45,16.271,6
537,46,19.677,6
537,47,20.774,6
537,48,17.42,6
537,49,16.268,6
537,50,21.394,6
537,51,18.7,6
537,52,25.906,6
537,53,21.742,6
537,54,15.612,6
537,55,18.721,6
537,56,21.998,6
537,57,19.92,6
537,58,16.611,6
537,59,20.028,6
537,60,20.424,6
538,1,33.995,6
538,2,33.519,6
538,3,35.952,6
538,4,30.899,6
538,5,29.558,6
538,6,34.148,6
538,7,27.105,6
538,8,32.842,6
538,9,29.397,6
538,10,29.496,6
538,11,32.894,6
538,12,26.462,6
538,13,32.048,6
538,14,33.621,6
538,15,24.263,6
538,16,29.488,6
538,17,30.201,6
538,18,33.087,6
538,19,33.303,6
538,20,24.458,6
538,21,26.34,6
538,22,31.803,6
538,23,32.26,6
538,24,28.382,6
538,25,29.783,6
538,26,31.31,6
538,27,30.29,6
538,28,26.608,6
538,29,28,6
538,30,28.102,6
538,31,34.865,6
538,32,35.954,6
538,33,27.323,6
538,34,31.369,6
538,35,11.137,6
538,36,13.802,6
538,37,22.618,6
538,38,13.375,6
538,39,21.229,6
538,40,16.203,6
538,41,20.72,6
538,42,18.027,6
538,43,13.904,6
538,44,19.815,6
538,45,12.258,6
538,46,13.941,6
538,47,13.162,6
538,48,16.313,6
538,49,17.697,6
538,50,19.426,6
538,51,19.788,6
538,52,22.732,6
538,53,17.998,6
538,54,13.458,6
538,55,12.389,6
538,56,13.695,6
538,57,15.027,6
538,58,14.68,6
538,59,12.74,6
538,60,21.67,6
539,1,31.775,6
539,2,33.51,6
539,3,25.615,6
539,4,27.7,6
539,5,24.828,6
539,6,33.067,6
539,7,34.31,6
539,8,28.609,6
539,9,34.49,6
539,10,35.751,6
539,11,25.562,6
539,12,26.692,6
539,13,34.97,6
539,14,30.595,6
539,15,26.545,6
539,16,35.828,6
539,17,29.338,6
539,18,24.678,6
539,19,33.323,6
539,20,33.962,6
539,21,34.928,6
539,22,16.294,6
539,23,8.8783,6
539,24,12.901,6
539,25,7.9059,6
539,26,6.0834,6
539,27,6.6239,6
539,28,11.364,6
539,29,9.3355,6
539,30,11.368,6
539,31,10.111,6
539,32,15.291,6
539,33,13.921,6
539,34,10.583,6
539,35,15.977,6
539,36,16.325,6
539,37,11.815,6
539,38,11.675,6
539,39,11.011,6
539,40,16.201,6
539,41,9.244,6
539,42,15.829,6
539,43,10.276,6
539,44,16.145,6
539,45,13.675,6
539,46,9.3259,6
539,47,10.849,6
539,48,6.7716,6
539,49,17.498,6
539,50,7.9735,6
539,51,16.45,6
539,52,9.991,6
539,53,6.1778,6
539,54,16.111,6
539,55,17.548,6
539,56,13.86,6
539,57,10.801,6
539,58,8.8508,6
539,59,10.028,6
539,60,8.3322,6
540,1,27.169,6
540,2,28.956,6
540,3,26.509,6
540,4,26.326,6
540,5,27.75,6
540,6,31.793,6
540,7,28.057,6
540,8,28.371,6
540,9,35.308,6
540,10,35.181,6
540,11,27.07,6
540,12,30.529,6
540,13,35.313,6
540,14,27.599,6
540,15,24.879,6
540,16,26.199,6
540,17,25.292,6
540,18,29.139,6
540,19,25.473,6
540,20,33.243,6
540,21,24.615,6
540,22,33.569,6
540,23,30.3,6
540,24,32.871,6
540,25,30.713,6
540,26,26.859,6
540,27,32.338,6
540,28,31.042,6
540,29,28.914,6
540,30,25.371,6
540,31,35.388,6
540,32,32.176,6
540,33,24.67,6
540,34,34.825,6
540,35,34.28,6
540,36,33.859,6
540,37,8.653,6
540,38,13.49,6
540,39,13.871,6
540,40,8.6537,6
540,41,16.988,6
540,42,18.401,6
540,43,11.784,6
540,44,18.746,6
540,45,18.401,6
540,46,18.209,6
540,47,15.758,6
540,48,10.19,6
540,49,17.357,6
540,50,18.955,6
540,51,15.528,6
540,52,8.2622,6
540,53,8.7319,6
540,54,10.428,6
540,55,16.21,6
540,56,7.9898,6
540,57,18.448,6
540,58,8.1892,6
540,59,9.9952,6
540,60,18.443,6
541,1,28.379,6
541,2,26.515,6
541,3,26.396,6
541,4,24.47,6
541,5,29.171,6
541,6,24.026,6
541,7,25.477,6
541,8,30.405,6
541,9,31.655,6
541,10,34.696,6
541,11,27.027,6
541,12,34.334,6
541,13,27.335,6
541,14,33.932,6
541,15,32.444,6
541,16,26.6,6
541,17,31.505,6
541,18,34.918,6
541,19,35.552,6
541,20,27.865,6
541,21,29.895,6
541,22,27.568,6
541,23,26.757,6
541,24,16.106,6
541,25,23.078,6
541,26,25.678,6
541,27,25.941,6
541,28,23.848,6
541,29,19.535,6
541,30,17.52,6
541,31,22.102,6
541,32,25.384,6
541,33,16.786,6
541,34,20.216,6
541,35,18.558,6
541,36,22.587,6
541,37,16.69,6
541,38,23.804,6
541,39,16.253,6
541,40,21.263,6
541,41,18.051,6
541,42,25.316,6
541,43,25.689,6
541,44,27.203,6
541,45,17.934,6
541,46,20.337,6
541,47,21.581,6
541,48,21.296,6
541,49,27.661,6
541,50,22.679,6
541,51,17.672,6
541,52,19.365,6
541,53,27.171,6
541,54,16.324,6
541,55,19.916,6
541,56,27.589,6
541,57,28.064,6
541,58,26.468,6
541,59,19.374,6
541,60,23.228,6
542,1,31.59,6
542,2,32.146,6
542,3,35.147,6
542,4,31.872,6
542,5,31.489,6
542,6,24.289,6
542,7,25.404,6
542,8,33.593,6
542,9,33.953,6
542,10,26.191,6
542,11,27.654,6
542,12,27.811,6
542,13,34.028,6
542,14,24.587,6
542,15,27.694,6
542,16,32.634,6
542,17,32.865,6
542,18,24.094,6
542,19,29.584,6
542,20,24.249,6
542,21,34.504,6
542,22,28.271,6
542,23,29.75,6
542,24,34.188,6
542,25,32.345,6
542,26,27.566,6
542,27,30.582,6
542,28,31.806,6
542,29,9.8828,6
542,30,11.199,6
542,31,12.833,6
542,32,9.1341,6
542,33,16.926,6
542,34,8.5803,6
542,35,15.291,6
542,36,11.961,6
542,37,7.8514,6
542,38,7.7173,6
542,39,11.255,6
542,40,15.763,6
542,41,9.6317,6
542,42,10.029,6
542,43,8.1804,6
542,44,17.195,6
542,45,17.367,6
542,46,8.8565,6
542,47,11.898,6
542,48,11.104,6
542,49,15.491,6
542,50,17.6,6
542,51,15.918,6
542,52,18.12,6
542,53,16.866,6
542,54,8.0941,6
542,55,19.334,6
542,56,14.387,6
542,57,10.328,6
542,58,15.314,6
542,59,15.04,6
542,60,10.532,6
543,1,32.75,6
543,2,31.885,6
543,3,33.875,6
543,4,31.076,6
543,5,31.904,6
543,6,28.246,6
543,7,24.14,6
543,8,35.206,6
543,9,30.928,6
543,10,31.921,6
543,11,26.223,6
543,12,27.824,6
543,13,26.137,6
543,14,25.601,6
543,15,26.722,6
543,16,34.543,6
543,17,26.572,6
543,18,31.359,6
543,19,34.439,6
543,20,26.497,6
543,21,35.967,6
543,22,13.569,6
543,23,15.107,6
543,24,18.335,6
543,25,15.928,6
543,26,11.184,6
543,27,13.659,6
543,28,9.9584,6
543,29,14.28,6
543,30,14.51,6
543,31,13.736,6
543,32,12.118,6
543,33,11.277,6
543,34,17.246,6
543,35,11.867,6
543,36,12.08,6
543,37,12.275,6
543,38,11.626,6
543,39,12.463,6
543,40,11.166,6
543,41,11.758,6
543,42,12.824,6
543,43,16.257,6
543,44,18.818,6
543,45,12.667,6
543,46,20.498,6
543,47,16.858,6
543,48,10.288,6
543,49,10.427,6
543,50,14.098,6
543,51,16.317,6
543,52,19.828,6
543,53,15.703,6
543,54,12.414,6
543,55,16.462,6
543,56,17.779,6
543,57,15.535,6
543,58,17.23,6
543,59,20.972,6
543,60,20.155,6
544,1,31.289,6
544,2,33.294,6
544,3,29.719,6
544,4,33.775,6
544,5,33.641,6
544,6,27.881,6
544,7,27.982,6
544,8,35.779,6
544,9,28.157,6
544,10,33.931,6
544,11,31.385,6
544,12,25.993,6
544,13,29.477,6
544,14,25.926,6
544,15,31.17,6
544,16,27.902,6
544,17,29.667,6
544,18,26.622,6
544,19,28.411,6
544,20,28.815,6
544,21,29.01,6
544,22,34.21,6
544,23,25.388,6
544,24,25.312,6
544,25,33.547,6
544,26,25.191,6
544,27,30.514,6
544,28,27.998,6
544,29,30.267,6
544,30,24.292,6
544,31,13.3,6
544,32,14.704,6
544,33,11.788,6
544,34,16.97,6
544,35,17.171,6
544,36,8.3419,6
544,37,8.6654,6
544,38,16.093,6
544,39,16.435,6
544,40,14.653,6
544,41,7.4349,6
544,42,9.0084,6
544,43,15.235,6
544,44,9.2996,6
544,45,14.554,6
544,46,13.553,6
544,47,10.877,6
544,48,10.361,6
544,49,11.988,6
544,50,17.349,6
544,51,17.327,6
544,52,15.357,6
544,53,15.268,6
544,54,15.715,6
544,55,13.151,6
544,56,8.5248,6
544,57,17.069,6
544,58,7.9493,6
544,59,14.318,6
544,60,14.652,6
545,1,26.304,6
545,2,30.605,6
545,3,34.586,6
545,4,28.714,6
545,5,32.418,6
545,6,32.109,6
545,7,27.244,6
545,8,33.492,6
545,9,26.693,6
545,10,32.497,6
545,11,25.231,6
545,12,27.255,6
545,13,30.464,6
545,14,28.805,6
545,15,28.793,6
545,16,29.17,6
545,17,28.769,6
545,18,28.532,6
545,19,25.309,6
545,20,29.425,6
545,21,31.638,6
545,22,29.726,6
545,23,26.473,6
545,24,29.581,6
545,25,26.733,6
545,26,26.186,6
545,27,30.115,6
545,28,32.28,6
545,29,35.794,6
545,30,26.142,6
545,31,25.844,6
545,32,31.821,6
545,33,24.084,6
545,34,30.616,6
545,35,16.825,6
545,36,18.513,6
545,37,23.18,6
545,38,23.502,6
545,39,23.489,6
545,40,27.294,6
545,41,26.828,6
545,42,18.877,6
545,43,18.336,6
545,44,15.814,6
545,45,21.123,6
545,46,25.965,6
545,47,21.443,6
545,48,22.717,6
545,49,20.671,6
545,50,24.482,6
545,51,17.045,6
545,52,18.289,6
545,53,26.771,6
545,54,27.385,6
545,55,17.985,6
545,56,19.452,6
545,57,20.857,6
545,58,23.842,6
545,59,21.697,6
545,60,24.763,6
546,1,33.601,6
546,2,34.01,6
546,3,24.802,6
546,4,32.366,6
546,5,27.377,6
546,6,26.415,6
546,7,31.749,6
546,8,30.109,6
546,9,29.092,6
546,10,28.754,6
546,11,25.335,6
546,12,26.507,6
546,13,27.137,6
546,14,27.987,6
546,15,25.839,6
546,16,35.303,6
546,17,27.296,6
546,18,28.178,6
546,19,35.033,6
546,20,27.327,6
546,21,26.174,6
546,22,29.44,6
546,23,28.66,6
546,24,32.798,6
546,25,30.706,6
546,26,25.044,6
546,27,26.769,6
546,28,34.089,6
546,29,32.389,6
546,30,26.102,6
546,31,33.217,6
546,32,34.417,6
546,33,22.654,6
546,34,24.259,6
546,35,18.011,6
546,36,23.376,6
546,37,22.239,6
546,38,26.219,6
546,39,26.649,6
546,40,24.251,6
546,41,17.017,6
546,42,20.933,6
546,43,23.124,6
546,44,26.813,6
546,45,27.279,6
546,46,26.763,6
546,47,21.5,6
546,48,16.071,6
546,49,22.422,6
546,50,19.305,6
546,51,16.452,6
546,52,21,6
546,53,26.928,6
546,54,18.064,6
546,55,25.57,6
546,56,19.226,6
546,57,22.749,6
546,58,25.846,6
546,59,19.995,6
546,60,20.267,6
547,1,24.729,6
547,2,35.557,6
547,3,32.653,6
547,4,27.118,6
547,5,25.427,6
547,6,33.861,6
547,7,26.701,6
547,8,35.446,6
547,9,24.636,6
547,10,24.977,6
547,11,35.541,6
547,12,24.595,6
547,13,27.222,6
547,14,31.935,6
547,15,27.6,6
547,16,30.886,6
547,17,33.232,6
547,18,34.418,6
547,19,34.129,6
547,20,31.622,6
547,21,35.978,6
547,22,30.14,6
547,23,26.738,6
547,24,31.201,6
547,25,29.935,6
547,26,30.723,6
547,27,27.536,6
547,28,27.015,6
547,29,30.314,6
547,30,34.566,6
547,31,35.6,6
547,32,33.001,6
547,33,9.3362,6
547,34,6.5706,6
547,35,14.738,6
547,36,13.225,6
547,37,7.3352,6
547,38,7.0286,6
547,39,11.127,6
547,40,15.191,6
547,41,14.619,6
547,42,9.9494,6
547,43,11.83,6
547,44,10.095,6
547,45,10.793,6
547,46,6.6088,6
547,47,6.0797,6
547,48,14.705,6
547,49,10.178,6
547,50,6.8057,6
547,51,16.755,6
547,52,14.144,6
547,53,10.46,6
547,54,7.9231,6
547,55,14.204,6
547,56,11.333,6
547,57,14.307,6
